participant,video_id,band,frontal_asymmetry,parietal_mean,negativity_rating,positivity_rating,net_predisposition_rating,negativity_type,positivity_type,net_predisposition_type
RSC25,bls,theta,1.6363611827068762,9.608479368487327,1.703125,7.965624999999999,7.806249999999999,LN,HP,HNP
RSC25,bls,alpha,0.16441874603166617,12.64771265771871,1.703125,7.965624999999999,7.806249999999999,LN,HP,HNP
RSC25,bls,beta,-1.3025097059616755,39.363381657599504,1.703125,7.965624999999999,7.806249999999999,LN,HP,HNP
RSC25,bls,gamma,-0.35134299074034203,34.69279511648148,1.703125,7.965624999999999,7.806249999999999,LN,HP,HNP
RSC25,tsl,delta,0.04034579883302514,2.2781346319031766,2.453125,7.5625,6.831250000000001,LN,HP,HNP
RSC25,tsl,theta,1.482045035070506,10.541878392833993,2.453125,7.5625,6.831250000000001,LN,HP,HNP
RSC25,tsl,alpha,0.8536011633348863,11.810057753842697,2.453125,7.5625,6.831250000000001,LN,HP,HNP
RSC25,tsl,beta,-1.9827250516248611,39.480701670581794,2.453125,7.5625,6.831250000000001,LN,HP,HNP
RSC25,tsl,gamma,-0.42681534724441406,34.455886874390785,2.453125,7.5625,6.831250000000001,LN,HP,HNP
RSC25,jmi,delta,0.9322461785314999,39.95054754324495,2.25625,7.909375,1.4968750000000002,LN,HP,LNP
RSC25,jmi,theta,-2.2475844249114303,28.040345582358,2.25625,7.909375,1.4968750000000002,LN,HP,LNP
RSC25,jmi,alpha,0.6732083815546686,4.529353829560446,2.25625,7.909375,1.4968750000000002,LN,HP,LNP
RSC25,jmi,beta,-0.44959695241562514,14.1871626837438,2.25625,7.909375,1.4968750000000002,LN,HP,LNP
RSC25,jmi,gamma,1.0609198264317197,12.88080895562175,2.25625,7.909375,1.4968750000000002,LN,HP,LNP
RSC25,ndp,delta,0.3740595950620076,6.184189895113903,5.574999999999999,4.496875,8.162500000000001,HN,LP,HNP
RSC25,ndp,theta,1.5938763880546425,11.276298667878777,5.574999999999999,4.496875,8.162500000000001,HN,LP,HNP
RSC25,ndp,alpha,0.9516775371769643,11.828622623224433,5.574999999999999,4.496875,8.162500000000001,HN,LP,HNP
RSC25,ndp,beta,-0.7608179173606473,36.318155343178255,5.574999999999999,4.496875,8.162500000000001,HN,LP,HNP
RSC25,ndp,gamma,-2.5611709793873985,33.190772031703084,5.574999999999999,4.496875,8.162500000000001,HN,LP,HNP
RSC25,aem,delta,-0.014675363742501002,2.1809381790299662,8.284375,2.03125,8.678125000000001,HN,LP,HNP
RSC25,aem,theta,-0.4229539104034963,9.417073917402323,8.284375,2.03125,8.678125000000001,HN,LP,HNP
RSC25,aem,alpha,0.5836256960154582,12.330307165952178,8.284375,2.03125,8.678125000000001,HN,LP,HNP
RSC25,aem,beta,-1.3355483192928475,39.34144144492085,8.284375,2.03125,8.678125000000001,HN,LP,HNP
RSC25,aem,gamma,1.2027836493399846,35.367036930562435,8.284375,2.03125,8.678125000000001,HN,LP,HNP
RSC25,jbg,delta,1.1168487729761098,2.2129012245171946,6.840624999999999,4.703125,5.434375,HN,LP,HNP
RSC25,jbg,theta,-0.6229091218235503,9.810400609147399,6.840624999999999,4.703125,5.434375,HN,LP,HNP
RSC25,jbg,alpha,0.9854034284187598,12.568371109766765,6.840624999999999,4.703125,5.434375,HN,LP,HNP
RSC25,jbg,beta,-2.5807192467093145,39.47967628825472,6.840624999999999,4.703125,5.434375,HN,LP,HNP
RSC25,jbg,gamma,0.8087012058361935,34.61662942764665,6.840624999999999,4.703125,5.434375,HN,LP,HNP
RSC25,mcm,delta,17.661236702720686,28.090232727668305,2.809375,7.253125000000001,3.625,LN,HP,LNP
RSC25,mcm,theta,14.827004975536918,24.89268580260259,2.809375,7.253125000000001,3.625,LN,HP,LNP
RSC25,mcm,alpha,-9.894478428957134,8.23054935281374,2.809375,7.253125000000001,3.625,LN,HP,LNP
RSC25,mcm,beta,-5.224412489547234,10.564502737636161,2.809375,7.253125000000001,3.625,LN,HP,LNP
RSC25,mcm,gamma,-17.207651643661116,23.970203561349475,2.809375,7.253125000000001,3.625,LN,HP,LNP
RSC25,tsd,delta,4.273180287816366,32.53124996339363,3.671875,6.79375,2.2281250000000004,LN,HP,LNP
RSC25,tsd,theta,-0.31701304407297926,11.18169301566116,3.671875,6.79375,2.2281250000000004,LN,HP,LNP
RSC25,tsd,alpha,0.47494360359680865,7.594065039013202,3.671875,6.79375,2.2281250000000004,LN,HP,LNP
RSC25,tsd,beta,-3.3959798207677494,25.265903636250435,3.671875,6.79375,2.2281250000000004,LN,HP,LNP
RSC25,tsd,gamma,-1.185512722710655,22.543141671154828,3.671875,6.79375,2.2281250000000004,LN,HP,LNP
RSC25,dph,delta,-0.18990441102318023,1.8733458708723827,8.931249999999999,1.703125,9.006250000000001,HN,LP,HNP
RSC25,dph,theta,-1.3638173246481884,10.162168839482884,8.931249999999999,1.703125,9.006250000000001,HN,LP,HNP
RSC25,dph,alpha,1.7827097952214164,12.451247578442423,8.931249999999999,1.703125,9.006250000000001,HN,LP,HNP
RSC25,dph,beta,-0.3477182372226153,39.48693292649804,8.931249999999999,1.703125,9.006250000000001,HN,LP,HNP
RSC25,dph,gamma,0.1947971923381715,34.80742544376401,8.931249999999999,1.703125,9.006250000000001,HN,LP,HNP
RSC25,mar,delta,0.03075568448041821,2.2126912159691727,3.79375,6.775,3.4,LN,HP,LNP
RSC25,mar,theta,1.6464788948265667,9.503429391581552,3.79375,6.775,3.4,LN,HP,LNP
RSC25,mar,alpha,-0.12907913078971944,12.09102873896099,3.79375,6.775,3.4,LN,HP,LNP
RSC25,mar,beta,0.13034526951110337,38.87718714532485,3.79375,6.775,3.4,LN,HP,LNP
RSC25,mar,gamma,-1.8621461910090389,35.97138839556834,3.79375,6.775,3.4,LN,HP,LNP
RSC25,goc,delta,0.24186331869336009,2.1795883628538286,8.940625,1.946875,8.940625,HN,LP,HNP
RSC25,goc,theta,0.2558594518717179,9.69522530577101,8.940625,1.946875,8.940625,HN,LP,HNP
RSC25,goc,alpha,0.37176789327070914,12.142958868319777,8.940625,1.946875,8.940625,HN,LP,HNP
RSC25,goc,beta,0.67444332256904,40.390473515311925,8.940625,1.946875,8.940625,HN,LP,HNP
RSC25,goc,gamma,-1.355831013929965,34.26084170849581,8.940625,1.946875,8.940625,HN,LP,HNP
RSC25,gam,delta,1.0431742502158448,2.112095712630097,2.5375,6.8875,1.45,LN,HP,LNP
RSC25,gam,theta,0.8059185563326512,9.814747829070352,2.5375,6.8875,1.45,LN,HP,LNP
RSC25,gam,alpha,-0.3854832990224111,12.422930061238297,2.5375,6.8875,1.45,LN,HP,LNP
RSC25,gam,beta,-0.5366449187407341,38.16956983714944,2.5375,6.8875,1.45,LN,HP,LNP
RSC25,gam,gamma,-1.1265922923211065,36.06873737280537,2.5375,6.8875,1.45,LN,HP,LNP
RSC25,ser,delta,-0.7058616084313853,2.101532557802193,9.0625,1.6562500000000002,7.956250000000001,HN,LP,HNP
RSC25,ser,theta,0.044312519087609914,9.226989752314227,9.0625,1.6562500000000002,7.956250000000001,HN,LP,HNP
RSC25,ser,alpha,-0.3956891623484875,12.708611609840744,9.0625,1.6562500000000002,7.956250000000001,HN,LP,HNP
RSC25,ser,beta,2.1592437896881123,38.63614274056536,9.0625,1.6562500000000002,7.956250000000001,HN,LP,HNP
RSC25,ser,gamma,-0.9365021254056742,35.872034589555675,9.0625,1.6562500000000002,7.956250000000001,HN,LP,HNP
RSC25,cah,delta,-0.4985528388083891,1.8645925514319095,4.99375,3.5968750000000003,3.04375,LN,LP,LNP
RSC25,cah,theta,0.06866476271614097,9.770143611724198,4.99375,3.5968750000000003,3.04375,LN,LP,LNP
RSC25,cah,alpha,1.4116707414915162,12.253258972022845,4.99375,3.5968750000000003,3.04375,LN,LP,LNP
RSC25,cah,beta,-3.853479231154431,39.75303494504897,4.99375,3.5968750000000003,3.04375,LN,LP,LNP
RSC25,cah,gamma,2.5782186821304407,34.98169075492102,4.99375,3.5968750000000003,3.04375,LN,LP,LNP
SDE14,blf,delta,-0.05719937969770861,7.949651271391035,1.665625,3.540625,5.678125,LN,LP,HNP
SDE14,blf,theta,-0.11511870106893696,64.52901328420526,1.665625,3.540625,5.678125,LN,LP,HNP
SDE14,blf,alpha,-0.36917552582008817,9.5759701336879,1.665625,3.540625,5.678125,LN,LP,HNP
SDE14,blf,beta,0.2100813239575663,4.779662774367548,1.665625,3.540625,5.678125,LN,LP,HNP
SDE14,blf,gamma,0.23825245647196347,11.745127745224927,1.665625,3.540625,5.678125,LN,LP,HNP
SDE14,bbs,delta,0.9600720960247422,6.297657052995207,8.321874999999999,2.434375,6.5687500000000005,HN,LP,HNP
SDE14,bbs,theta,-0.7955506951724587,12.735538953838681,8.321874999999999,2.434375,6.5687500000000005,HN,LP,HNP
SDE14,bbs,alpha,-0.26942691114121864,13.83522481699086,8.321874999999999,2.434375,6.5687500000000005,HN,LP,HNP
SDE14,bbs,beta,1.5614324627461755,34.877975457687455,8.321874999999999,2.434375,6.5687500000000005,HN,LP,HNP
SDE14,bbs,gamma,-1.0557283139460907,30.550990096072674,8.321874999999999,2.434375,6.5687500000000005,HN,LP,HNP
SDE14,cah,delta,-0.1004886330672532,2.105658789960724,1.871875,6.34375,2.621875,LN,HP,LNP
SDE14,cah,theta,-0.07485105571180739,9.283814912673366,1.871875,6.34375,2.621875,LN,HP,LNP
SDE14,cah,alpha,0.25808524867476734,12.787396285928306,1.871875,6.34375,2.621875,LN,HP,LNP
SDE14,cah,beta,-1.0672596690420448,38.835109948807585,1.871875,6.34375,2.621875,LN,HP,LNP
SDE14,cah,gamma,1.2957417644581568,35.88994107554493,1.871875,6.34375,2.621875,LN,HP,LNP
SDE14,jbg,delta,0.7549024805464308,1.8025843105097472,1.825,6.596875,2.7906250000000004,LN,HP,LNP
SDE14,jbg,theta,-1.3568339687111273,9.121672785599554,1.825,6.596875,2.7906250000000004,LN,HP,LNP
SDE14,jbg,alpha,-1.127058387407569,11.61187978477096,1.825,6.596875,2.7906250000000004,LN,HP,LNP
SDE14,jbg,beta,0.6784157652506622,40.57132223176563,1.825,6.596875,2.7906250000000004,LN,HP,LNP
SDE14,jbg,gamma,1.2533967719542431,35.722703096825335,1.825,6.596875,2.7906250000000004,LN,HP,LNP
SDE14,tsl,delta,0.03459754608283827,2.2926715152883594,2.44375,7.646875,2.81875,LN,HP,LNP
SDE14,tsl,theta,0.5802741270097194,10.344850346277314,2.44375,7.646875,2.81875,LN,HP,LNP
SDE14,tsl,alpha,-0.5349846848176831,11.998885165512165,2.44375,7.646875,2.81875,LN,HP,LNP
SDE14,tsl,beta,-0.3753168100049109,40.63793366697708,2.44375,7.646875,2.81875,LN,HP,LNP
SDE14,tsl,gamma,0.5336260820193033,33.472851565593345,2.44375,7.646875,2.81875,LN,HP,LNP
SDE14,ser,delta,0.16733521252223538,1.9622131097721682,5.528125,2.35,5.546875,HN,LP,HNP
SDE14,ser,theta,-0.30348941918901673,10.265162052022383,5.528125,2.35,5.546875,HN,LP,HNP
SDE14,ser,alpha,1.9946820794896176,12.03692753695,5.528125,2.35,5.546875,HN,LP,HNP
SDE14,ser,beta,-0.5751449604074708,39.97883560858676,5.528125,2.35,5.546875,HN,LP,HNP
SDE14,ser,gamma,-0.8089917540526628,34.35194175911954,5.528125,2.35,5.546875,HN,LP,HNP
SDE14,dph,delta,1.6725712058736875,33.6100625636053,5.659375,5.36875,6.38125,HN,HP,HNP
SDE14,dph,theta,1.97061242365654,44.10807037831965,5.659375,5.36875,6.38125,HN,HP,HNP
SDE14,dph,alpha,-0.1592451662428962,3.003148222209082,5.659375,5.36875,6.38125,HN,HP,HNP
SDE14,dph,beta,-0.7458627698173834,5.946262456223748,5.659375,5.36875,6.38125,HN,HP,HNP
SDE14,dph,gamma,-1.8055366121127623,11.408325004941183,5.659375,5.36875,6.38125,HN,HP,HNP
SDE14,aem,delta,-0.0592544429296602,1.73132526912049,4.675,5.3125,5.209375,LN,HP,HNP
SDE14,aem,theta,0.5713891965402524,9.875476993313605,4.675,5.3125,5.209375,LN,HP,HNP
SDE14,aem,alpha,0.234118354634953,12.698630877632642,4.675,5.3125,5.209375,LN,HP,HNP
SDE14,aem,beta,0.2490190304578519,39.85495559873633,4.675,5.3125,5.209375,LN,HP,HNP
SDE14,aem,gamma,-1.4540608717767043,34.59599229943228,4.675,5.3125,5.209375,LN,HP,HNP
SDE14,tsd,delta,-0.12782731619441678,2.157785630200846,2.81875,6.325,2.715625,LN,HP,LNP
SDE14,tsd,theta,0.0692036464095267,9.334139596119929,2.81875,6.325,2.715625,LN,HP,LNP
SDE14,tsd,alpha,0.45078892862014364,11.099257126974237,2.81875,6.325,2.715625,LN,HP,LNP
SDE14,tsd,beta,-0.5276982885907131,39.08304197516698,2.81875,6.325,2.715625,LN,HP,LNP
SDE14,tsd,gamma,0.2670996576803617,36.664439099363285,2.81875,6.325,2.715625,LN,HP,LNP
SDE14,ndp,delta,-0.18221438982871385,1.677536914997512,6.746875,6.60625,6.559374999999999,HN,HP,HNP
SDE14,ndp,theta,0.19580602543357628,9.71074361041816,6.746875,6.60625,6.559374999999999,HN,HP,HNP
SDE14,ndp,alpha,-0.09228804027811321,12.291781633053832,6.746875,6.60625,6.559374999999999,HN,HP,HNP
SDE14,ndp,beta,-0.4700539183644352,40.189762366100666,6.746875,6.60625,6.559374999999999,HN,HP,HNP
SDE14,ndp,gamma,0.31560491777680255,34.73390814911451,6.746875,6.60625,6.559374999999999,HN,HP,HNP
SDE14,jmi,delta,0.9689192637466826,2.141545488457247,2.21875,8.471875,2.74375,LN,HP,LNP
SDE14,jmi,theta,-1.1084722051556515,9.058836231650279,2.21875,8.471875,2.74375,LN,HP,LNP
SDE14,jmi,alpha,2.5118934295311046,11.779764979977069,2.21875,8.471875,2.74375,LN,HP,LNP
SDE14,jmi,beta,-1.354793294447191,40.155941354025586,2.21875,8.471875,2.74375,LN,HP,LNP
SDE14,jmi,gamma,-0.9946705673776179,35.52581703048341,2.21875,8.471875,2.74375,LN,HP,LNP
SDE14,gam,delta,-0.09292698256009113,2.042098461327336,2.7625,5.706250000000001,5.471875,LN,HP,HNP
SDE14,gam,theta,-0.6295292383467377,10.176131332165724,2.7625,5.706250000000001,5.471875,LN,HP,HNP
SDE14,gam,alpha,1.0093613204064233,11.339354655490908,2.7625,5.706250000000001,5.471875,LN,HP,HNP
SDE14,gam,beta,-0.8583158287914756,41.32867923573408,2.7625,5.706250000000001,5.471875,LN,HP,HNP
SDE14,gam,gamma,0.5525781725958581,33.71256882547295,2.7625,5.706250000000001,5.471875,LN,HP,HNP
SDE14,goc,delta,-0.27328113339593463,2.113835476604925,6.34375,2.5093750000000004,2.471875,HN,LP,LNP
SDE14,goc,theta,0.5769374115065578,9.582963929119991,6.34375,2.5093750000000004,2.471875,HN,LP,LNP
SDE14,goc,alpha,-1.5180565532210046,11.22841547308604,6.34375,2.5093750000000004,2.471875,HN,LP,LNP
SDE14,goc,beta,1.1687095861419508,39.37083690441592,6.34375,2.5093750000000004,2.471875,HN,LP,LNP
SDE14,goc,gamma,-0.28277139890748515,36.266293877250796,6.34375,2.5093750000000004,2.471875,HN,LP,LNP
SDE14,mcm,delta,-0.6343042126609575,12.227702197630261,1.553125,8.640625,1.7125,LN,HP,LNP
SDE14,mcm,theta,-0.6123694232104349,9.256056340471439,1.553125,8.640625,1.7125,LN,HP,LNP
SDE14,mcm,alpha,0.707279146159209,8.379277984745702,1.553125,8.640625,1.7125,LN,HP,LNP
SDE14,mcm,beta,0.30028744381115047,33.458207334314494,1.553125,8.640625,1.7125,LN,HP,LNP
SDE14,mcm,gamma,0.34669451265214235,34.42915474861955,1.553125,8.640625,1.7125,LN,HP,LNP
SDE14,bls,delta,0.5580065783840871,2.1304069052626997,1.7781250000000002,8.303125000000001,3.240625,LN,HP,LNP
SDE14,bls,theta,-0.6304886878460625,10.637668760235375,1.7781250000000002,8.303125000000001,3.240625,LN,HP,LNP
SDE14,bls,alpha,1.126863164681719,12.739187606584794,1.7781250000000002,8.303125000000001,3.240625,LN,HP,LNP
SDE14,bls,beta,-0.15431177253083916,38.87388213814826,1.7781250000000002,8.303125000000001,3.240625,LN,HP,LNP
SDE14,bls,gamma,-0.8261939644812628,34.3225211874841,1.7781250000000002,8.303125000000001,3.240625,LN,HP,LNP
SDE14,mar,delta,2.6099447302750676,44.344280333312454,1.6562500000000002,7.646875,2.5375,LN,HP,LNP
SDE14,mar,theta,-0.5871070842765818,19.001556146102043,1.6562500000000002,7.646875,2.5375,LN,HP,LNP
SDE14,mar,alpha,-0.18217643450149978,4.451151261238586,1.6562500000000002,7.646875,2.5375,LN,HP,LNP
SDE14,mar,beta,-0.9339733695885339,11.922679698989672,1.6562500000000002,7.646875,2.5375,LN,HP,LNP
SDE14,mar,gamma,-0.9453728912736743,18.96299386884388,1.6562500000000002,7.646875,2.5375,LN,HP,LNP
SWLFB,jmi,delta,-0.5185036598836064,54.62822244147415,1.825,6.296875,3.5031250000000003,LN,HP,LNP
SWLFB,jmi,theta,-0.8385511078795567,20.81156556584113,1.825,6.296875,3.5031250000000003,LN,HP,LNP
SWLFB,jmi,alpha,0.00875098509330341,2.1983778017866724,1.825,6.296875,3.5031250000000003,LN,HP,LNP
SWLFB,jmi,beta,0.28699498901682485,6.9587650838558766,1.825,6.296875,3.5031250000000003,LN,HP,LNP
SWLFB,jmi,gamma,0.6743419324044306,12.005443478747805,1.825,6.296875,3.5031250000000003,LN,HP,LNP
SWLFB,ndp,delta,-0.10582427576704845,10.416336624562472,8.125,1.815625,7.824999999999999,HN,LP,HNP
SWLFB,ndp,theta,0.7022476491684273,31.880844553840472,8.125,1.815625,7.824999999999999,HN,LP,HNP
SWLFB,ndp,alpha,-0.7083199562145754,12.308854142848855,8.125,1.815625,7.824999999999999,HN,LP,HNP
SWLFB,ndp,beta,-0.30439097072379795,19.103248524049505,8.125,1.815625,7.824999999999999,HN,LP,HNP
SWLFB,ndp,gamma,0.5950544075162973,25.858754368982133,8.125,1.815625,7.824999999999999,HN,LP,HNP
SWLFB,aem,delta,-0.8480149665142518,6.593817218943978,6.259375,4.403124999999999,6.259375,HN,LP,HNP
SWLFB,aem,theta,-3.1209696729604346,18.830772849305028,6.259375,4.403124999999999,6.259375,HN,LP,HNP
SWLFB,aem,alpha,1.3141477562464736,26.288381711713335,6.259375,4.403124999999999,6.259375,HN,LP,HNP
SWLFB,aem,beta,1.9315098533119368,34.66652332173136,6.259375,4.403124999999999,6.259375,HN,LP,HNP
SWLFB,aem,gamma,0.8083731728634049,12.335268305119033,6.259375,4.403124999999999,6.259375,HN,LP,HNP
SWLFB,gam,delta,-0.37548249245067034,7.51327497550216,2.696875,5.659375,5.574999999999999,LN,HP,HNP
SWLFB,gam,theta,-0.15873205783938715,20.2896752293313,2.696875,5.659375,5.574999999999999,LN,HP,HNP
SWLFB,gam,alpha,0.3572095455189057,25.52513990994063,2.696875,5.659375,5.574999999999999,LN,HP,HNP
SWLFB,gam,beta,0.3451497131995609,25.74125681972046,2.696875,5.659375,5.574999999999999,LN,HP,HNP
SWLFB,gam,gamma,-0.178251272105733,19.8658056342475,2.696875,5.659375,5.574999999999999,LN,HP,HNP
SWLFB,bls,delta,-3.5185083697746187,32.76691205079785,5.33125,5.33125,5.2,HN,HP,HNP
SWLFB,bls,theta,1.6252422754223979,18.125264042466473,5.33125,5.33125,5.2,HN,HP,HNP
SWLFB,bls,alpha,1.337055947576287,9.58095517122231,5.33125,5.33125,5.2,HN,HP,HNP
SWLFB,bls,beta,0.7926020093026871,15.106064778081233,5.33125,5.33125,5.2,HN,HP,HNP
SWLFB,bls,gamma,-0.3779060086521753,21.57090968811646,5.33125,5.33125,5.2,HN,HP,HNP
SWLFB,cah,delta,-0.5335120730911402,10.697609037238045,3.4937500000000004,6.653125,3.521875,LN,HP,LNP
SWLFB,cah,theta,0.02026618848639039,23.487998417616392,3.4937500000000004,6.653125,3.521875,LN,HP,LNP
SWLFB,cah,alpha,0.3257457374430519,14.314402223180682,3.4937500000000004,6.653125,3.521875,LN,HP,LNP
SWLFB,cah,beta,0.01386952418773646,18.963302212406454,3.4937500000000004,6.653125,3.521875,LN,HP,LNP
SWLFB,cah,gamma,0.21318747726965626,31.50453803931761,3.4937500000000004,6.653125,3.521875,LN,HP,LNP
SWLFB,mar,delta,1.013569546321411,1.9506154339106816,3.86875,6.6625,3.0625,LN,HP,LNP
SWLFB,mar,theta,5.090821074368799,9.829798082754401,3.86875,6.6625,3.0625,LN,HP,LNP
SWLFB,mar,alpha,-0.9037231906934906,11.155594390467076,3.86875,6.6625,3.0625,LN,HP,LNP
SWLFB,mar,beta,-7.756617404053543,36.08547667755349,3.86875,6.6625,3.0625,LN,HP,LNP
SWLFB,mar,gamma,1.8751519674886268,39.53420559116354,3.86875,6.6625,3.0625,LN,HP,LNP
SWLFB,dph,delta,1.338143217444629,2.2740854530995405,5.696875,5.471875,6.550000000000001,HN,HP,HNP
SWLFB,dph,theta,1.599145832725739,10.121913263454138,5.696875,5.471875,6.550000000000001,HN,HP,HNP
SWLFB,dph,alpha,-1.2568334355361959,11.961206873162784,5.696875,5.471875,6.550000000000001,HN,HP,HNP
SWLFB,dph,beta,2.0969232630301846,38.567204962769296,5.696875,5.471875,6.550000000000001,HN,HP,HNP
SWLFB,dph,gamma,-3.6466264362868728,35.759727341528155,5.696875,5.471875,6.550000000000001,HN,HP,HNP
SWLFB,bbs,delta,-0.5688110205252404,13.632542474656967,5.396875,5.6125,5.3125,HN,HP,HNP
SWLFB,bbs,theta,-1.1169407369356232,10.953302992527842,5.396875,5.6125,5.3125,HN,HP,HNP
SWLFB,bbs,alpha,-0.4297824716493146,11.28114718173493,5.396875,5.6125,5.3125,HN,HP,HNP
SWLFB,bbs,beta,0.9663951400553898,26.501589815766152,5.396875,5.6125,5.3125,HN,HP,HNP
SWLFB,bbs,gamma,1.1339243312907215,36.7531153396894,5.396875,5.6125,5.3125,HN,HP,HNP
SWLFB,ser,delta,1.7625715661686554,2.7938994448487007,7.43125,3.41875,7.112500000000001,HN,LP,HNP
SWLFB,ser,theta,0.7930681431984805,9.770849892207728,7.43125,3.41875,7.112500000000001,HN,LP,HNP
SWLFB,ser,alpha,-0.46203358320439847,12.081580834254314,7.43125,3.41875,7.112500000000001,HN,LP,HNP
SWLFB,ser,beta,-3.220364673959587,39.378338385737976,7.43125,3.41875,7.112500000000001,HN,LP,HNP
SWLFB,ser,gamma,0.6587367409607268,34.37220055056425,7.43125,3.41875,7.112500000000001,HN,LP,HNP
SWLFB,jbg,delta,-1.1553866614494526,7.790174649448883,5.115625,5.115625,5.25625,HN,HP,HNP
SWLFB,jbg,theta,-1.0215630792686685,6.544584955152785,5.115625,5.115625,5.25625,HN,HP,HNP
SWLFB,jbg,alpha,0.11458429812217297,11.500228340798664,5.115625,5.115625,5.25625,HN,HP,HNP
SWLFB,jbg,beta,1.3582002563927418,32.61782025204456,5.115625,5.115625,5.25625,HN,HP,HNP
SWLFB,jbg,gamma,1.0311329460813745,28.967446859588165,5.115625,5.115625,5.25625,HN,HP,HNP
SWLFB,tsd,delta,2.225705012898892,68.4979343737198,1.7781250000000002,7.571875,1.178125,LN,HP,LNP
SWLFB,tsd,theta,-2.574161332504872,17.383742957207073,1.7781250000000002,7.571875,1.178125,LN,HP,LNP
SWLFB,tsd,alpha,0.030426339744584974,1.7214354982994213,1.7781250000000002,7.571875,1.178125,LN,HP,LNP
SWLFB,tsd,beta,0.4653281581615749,5.697120278796808,1.7781250000000002,7.571875,1.178125,LN,HP,LNP
SWLFB,tsd,gamma,0.10847345163515065,6.380565573440397,1.7781250000000002,7.571875,1.178125,LN,HP,LNP
SWLFB,mcm,delta,0.9488898777897958,17.839492410767008,5.471875,5.490625,3.671875,HN,HP,LNP
SWLFB,mcm,theta,-0.1424910910551347,18.43137134164209,5.471875,5.490625,3.671875,HN,HP,LNP
SWLFB,mcm,alpha,0.7869465697529794,8.476017312603695,5.471875,5.490625,3.671875,HN,HP,LNP
SWLFB,mcm,beta,1.1644659957864114,23.621862019101584,5.471875,5.490625,3.671875,HN,HP,LNP
SWLFB,mcm,gamma,-1.8295853887051585,26.944826111973075,5.471875,5.490625,3.671875,HN,HP,LNP
SWLFB,blf,delta,-0.9948872876702435,11.106750357256388,3.746875,6.5875,4.178125,LN,HP,LNP
SWLFB,blf,theta,1.3041025265264725,9.943986566185496,3.746875,6.5875,4.178125,LN,HP,LNP
SWLFB,blf,alpha,1.7095599038637754,10.789427523627882,3.746875,6.5875,4.178125,LN,HP,LNP
SWLFB,blf,beta,-0.5231675071311201,36.23366832418404,3.746875,6.5875,4.178125,LN,HP,LNP
SWLFB,blf,gamma,-1.5695471282040678,30.837445878499267,3.746875,6.5875,4.178125,LN,HP,LNP
SWLFB,goc,delta,0.11917848787088481,5.7907535263836145,6.634375,3.9625,7.103125,HN,LP,HNP
SWLFB,goc,theta,0.0874510719743995,24.88251567320645,6.634375,3.9625,7.103125,HN,LP,HNP
SWLFB,goc,alpha,0.47991227473190357,8.682271534991015,6.634375,3.9625,7.103125,HN,LP,HNP
SWLFB,goc,beta,-0.11757528527394001,30.224294571798907,6.634375,3.9625,7.103125,HN,LP,HNP
SWLFB,goc,gamma,-0.4364513406621313,28.516625787862395,6.634375,3.9625,7.103125,HN,LP,HNP
SWLFB,tsl,delta,0.018095642154626113,5.28692614466328,1.5156250000000002,8.621875,3.371875,LN,HP,LNP
SWLFB,tsl,theta,0.2337510805686236,38.63011015971017,1.5156250000000002,8.621875,3.371875,LN,HP,LNP
SWLFB,tsl,alpha,-0.560051940796729,21.145478269925473,1.5156250000000002,8.621875,3.371875,LN,HP,LNP
SWLFB,tsl,beta,0.14333630749867154,20.2467669827124,1.5156250000000002,8.621875,3.371875,LN,HP,LNP
SWLFB,tsl,gamma,0.1413681905025168,13.37587587132571,1.5156250000000002,8.621875,3.371875,LN,HP,LNP
SXZNO,blf,delta,0.07310166776585647,2.2919927595531124,1.7687499999999998,7.328125,5.134375,LN,HP,HNP
SXZNO,blf,theta,-1.1692394258948386,10.954442735956555,1.7687499999999998,7.328125,5.134375,LN,HP,HNP
SXZNO,blf,alpha,0.06862471551123939,12.372425558980044,1.7687499999999998,7.328125,5.134375,LN,HP,HNP
SXZNO,blf,beta,4.344181006032116,39.324326506892916,1.7687499999999998,7.328125,5.134375,LN,HP,HNP
SXZNO,blf,gamma,-3.01389521265547,33.87592193745181,1.7687499999999998,7.328125,5.134375,LN,HP,HNP
SXZNO,bbs,delta,-4.8654128062154784,3.131827724659634,6.831250000000001,3.990625,6.268750000000001,HN,LP,HNP
SXZNO,bbs,theta,-6.779132436557141,29.537124996551135,6.831250000000001,3.990625,6.268750000000001,HN,LP,HNP
SXZNO,bbs,alpha,3.292185566370664,17.650781572927627,6.831250000000001,3.990625,6.268750000000001,HN,LP,HNP
SXZNO,bbs,beta,-0.09300607875768208,25.487146904246785,6.831250000000001,3.990625,6.268750000000001,HN,LP,HNP
SXZNO,bbs,gamma,9.57481850357647,23.279358049417556,6.831250000000001,3.990625,6.268750000000001,HN,LP,HNP
SXZNO,cah,delta,0.0010224319555398598,2.4809836268306324,5.856249999999999,6.484375,3.4,HN,HP,LNP
SXZNO,cah,theta,0.6915319642384539,35.74605535639131,5.856249999999999,6.484375,3.4,HN,HP,LNP
SXZNO,cah,alpha,0.3922788904152199,28.334742244373015,5.856249999999999,6.484375,3.4,HN,HP,LNP
SXZNO,cah,beta,0.48922072442354647,16.97152626673404,5.856249999999999,6.484375,3.4,HN,HP,LNP
SXZNO,cah,gamma,-0.9421098515058866,9.613019274557828,5.856249999999999,6.484375,3.4,HN,HP,LNP
